Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
910486,2,27,0.00,Infinity,15,29
910495,0,6,0.00,Infinity,5,39
910509,2,2,0.00,0.00,17,N/A
910512,6,17,0.00,Infinity,13,24
910533,3,18,0.00,Infinity,7,28
910534,1,16,0.00,Infinity,3,27
910574,0,12,0.00,Infinity,15,N/A
910595,2,27,0.00,Infinity,20,32
910613,3,3,0.00,0.00,16,N/A
910620,0,0,0.00,0.00,1,N/A
910627,0,7,0.00,Infinity,7,13
910640,0,0,0.00,0.00,2,N/A
910655,0,15,0.00,Infinity,1,46
910670,2,16,0.00,Infinity,4,26
910672,5,36,0.00,Infinity,43,N/A
910677,6,6,0.00,0.00,14,N/A
910678,0,29,0.00,Infinity,12,35
910691,2,25,0.00,Infinity,3,27
910695,0,17,0.00,Infinity,19,N/A
910698,3,17,0.00,Infinity,11,21
910702,0,5,0.00,Infinity,23,N/A
910706,7,7,0.00,0.00,25,N/A
910719,5,41,0.00,Infinity,23,50
910738,0,11,0.00,Infinity,12,N/A
910780,0,0,0.00,0.00,9,N/A
910789,0,22,0.00,Infinity,15,26
910799,3,28,0.00,Infinity,15,34
910815,0,16,0.00,Infinity,2,18
910821,4,10,0.00,Infinity,17,N/A
910824,1,1,0.00,0.00,3,N/A
910835,0,8,0.00,Infinity,10,N/A
910841,1,16,0.00,Infinity,6,17
910845,0,23,0.00,Infinity,12,50
910853,2,2,0.00,0.00,3,N/A
910857,3,3,0.00,0.00,8,N/A
910869,1,1,0.00,0.00,9,N/A
910870,0,0,0.00,0.00,1,N/A
910876,0,0,0.00,0.00,6,N/A
910877,4,19,0.00,Infinity,10,21
910884,0,25,0.00,Infinity,26,N/A
910888,0,20,0.00,Infinity,5,27
910915,1,1,0.00,0.00,30,N/A
910917,0,0,0.00,0.00,1,N/A
910924,0,7,0.00,Infinity,1,8
910932,9,22,0.00,Infinity,22,23
910942,1,18,0.00,Infinity,53,N/A
910966,0,25,0.00,Infinity,10,39
910970,0,25,0.00,Infinity,1,30
910978,0,9,0.00,Infinity,8,38
910987,0,20,0.00,Infinity,29,N/A
910998,0,25,0.00,Infinity,34,N/A
911000,1,1,0.00,0.00,15,N/A
911008,3,3,0.00,0.00,8,N/A
911009,0,15,0.00,Infinity,8,17
911026,0,14,0.00,Infinity,14,20
911033,0,17,0.00,Infinity,8,24
911040,0,17,0.00,Infinity,15,27
911041,0,9,0.00,Infinity,21,N/A
911075,0,21,0.00,Infinity,14,24
911079,3,17,0.00,Infinity,8,27
911083,0,0,0.00,0.00,2,N/A
911091,2,13,0.00,Infinity,27,N/A
911114,0,15,0.00,Infinity,3,16
911118,0,0,0.00,0.00,4,N/A
911134,0,0,0.00,0.00,6,N/A
911135,0,13,0.00,Infinity,27,N/A
911146,4,16,0.00,Infinity,14,23
911164,0,15,0.00,Infinity,33,N/A
911166,0,23,0.00,Infinity,5,34
911188,0,23,0.00,Infinity,23,28
911191,0,23,0.00,Infinity,41,N/A
911197,4,4,0.00,0.00,19,N/A
911209,0,9,0.00,Infinity,38,N/A
911216,0,0,0.00,0.00,2,N/A
911224,0,15,0.00,Infinity,4,28
911233,4,4,0.00,0.00,9,N/A
911243,0,25,0.00,Infinity,1,35
911266,1,1,0.00,0.00,8,N/A
911269,9,16,0.00,Infinity,25,N/A
911285,0,6,0.00,Infinity,19,N/A
911302,3,3,0.00,0.00,18,N/A
911310,3,31,0.00,Infinity,15,41
911315,0,0,0.00,0.00,5,N/A
911317,6,21,0.00,Infinity,11,29
911323,1,1,0.00,0.00,3,N/A
911345,0,0,0.00,0.00,1,N/A
911357,0,25,0.00,Infinity,2,26
911361,3,18,0.00,Infinity,8,28
911364,7,21,0.00,Infinity,11,25
911402,2,20,0.00,Infinity,27,N/A
911405,4,4,0.00,0.00,16,N/A
911410,0,16,0.00,Infinity,13,20
911411,6,20,0.00,Infinity,10,23
911414,1,24,0.00,Infinity,3,35
911424,1,6,0.00,Infinity,9,N/A
911427,2,2,0.00,0.00,5,N/A
911433,0,20,0.00,Infinity,19,38
911434,6,6,0.00,0.00,13,N/A
911447,0,5,0.00,Infinity,3,16
911466,0,15,0.00,Infinity,14,26
911474,0,0,0.00,0.00,7,N/A
911480,0,13,0.00,Infinity,7,16
911525,0,13,0.00,Infinity,15,N/A
911554,0,0,0.00,0.00,7,N/A
911563,5,29,0.00,Infinity,20,37
911568,0,14,0.00,Infinity,49,N/A
911569,0,15,0.00,Infinity,4,18
911575,0,23,0.00,Infinity,7,27
911576,0,10,0.00,Infinity,14,N/A
911588,0,16,0.00,Infinity,1,17
911607,0,15,0.00,Infinity,6,16
911615,0,15,0.00,Infinity,6,22
911616,0,15,0.00,Infinity,5,24
911650,0,21,0.00,Infinity,10,23
911651,4,9,0.00,Infinity,15,N/A
911652,4,17,0.00,Infinity,9,23
911653,0,15,0.00,Infinity,1,23
911658,4,20,0.00,Infinity,14,25
911666,0,0,0.00,0.00,35,N/A
911670,0,11,0.00,Infinity,9,12
911673,1,1,0.00,0.00,3,N/A
911675,2,20,0.00,Infinity,3,32
911697,2,2,0.00,0.00,11,N/A
911700,3,18,0.00,Infinity,21,N/A
911705,3,20,0.00,Infinity,16,22
911712,3,15,0.00,Infinity,9,38
911713,0,0,0.00,0.00,12,N/A
911714,0,25,0.00,Infinity,3,63
911718,5,5,0.00,0.00,30,N/A
911759,1,1,0.00,0.00,6,N/A
911775,3,20,0.00,Infinity,10,29
911792,0,0,0.00,0.00,20,N/A
911801,0,0,0.00,0.00,4,N/A
911807,0,25,0.00,Infinity,1,40
911812,1,17,0.00,Infinity,12,18
911814,5,23,0.00,Infinity,29,N/A
911824,3,24,0.00,Infinity,6,29
911842,0,10,0.00,Infinity,1,13
911850,9,9,0.00,0.00,22,N/A
911851,0,25,0.00,Infinity,27,N/A
911854,0,0,0.00,0.00,12,N/A
911874,1,16,0.00,Infinity,4,28
911876,3,3,0.00,0.00,9,N/A
911897,3,16,0.00,Infinity,19,N/A
911900,0,15,0.00,Infinity,19,N/A
911906,9,28,0.00,Infinity,11,29
911939,2,2,0.00,0.00,6,N/A
911944,5,5,0.00,0.00,9,N/A
911946,1,13,0.00,Infinity,5,20
911959,3,23,0.00,Infinity,4,26
911972,0,24,0.00,Infinity,16,48
911983,1,7,0.00,Infinity,9,N/A
911995,0,15,0.00,Infinity,4,47
912026,0,0,0.00,0.00,8,N/A
912055,0,15,0.00,Infinity,17,N/A
912063,0,12,0.00,Infinity,15,N/A
912077,7,32,0.00,Infinity,18,36
912084,0,0,0.00,0.00,15,N/A
912091,3,16,0.00,Infinity,12,19
912100,3,16,0.00,Infinity,25,N/A
912105,3,28,0.00,Infinity,35,N/A
912110,3,21,0.00,Infinity,5,26
912114,3,22,0.00,Infinity,20,29
912135,2,24,0.00,Infinity,3,31
912151,5,5,0.00,0.00,12,N/A
912168,0,0,0.00,0.00,1,N/A
912180,0,15,0.00,Infinity,2,17
912185,3,20,0.00,Infinity,4,26
912199,0,15,0.00,Infinity,2,17
912230,1,16,0.00,Infinity,11,28
912232,0,18,0.00,Infinity,11,19
912241,1,18,0.00,Infinity,5,25
912260,0,9,0.00,Infinity,5,13
912266,6,26,0.00,Infinity,14,34
912284,4,26,0.00,Infinity,52,N/A
912290,3,3,0.00,0.00,8,N/A
912296,2,17,0.00,Infinity,8,28
912297,9,33,0.00,Infinity,26,52
912301,1,1,0.00,0.00,2,N/A
912304,0,15,0.00,Infinity,3,34
912326,2,16,0.00,Infinity,3,35
912347,6,11,0.00,Infinity,12,N/A
912352,4,29,0.00,Infinity,6,37
912353,1,25,0.00,Infinity,10,38
912355,6,21,0.00,Infinity,11,53
912362,1,16,0.00,Infinity,8,27
912367,0,15,0.00,Infinity,1,30
912368,3,18,0.00,Infinity,13,22
912375,0,0,0.00,0.00,29,N/A
912377,2,2,0.00,0.00,25,N/A
912388,0,12,0.00,Infinity,19,N/A
912394,2,15,0.00,Infinity,5,17
912412,3,18,0.00,Infinity,8,37
912439,6,17,0.00,Infinity,8,20
912449,0,7,0.00,Infinity,3,18
912453,0,0,0.00,0.00,55,N/A
912454,3,13,0.00,Infinity,28,N/A
912464,1,1,0.00,0.00,8,N/A
912477,0,0,0.00,0.00,12,N/A
912484,0,18,0.00,Infinity,6,19
912508,0,7,0.00,Infinity,6,11
912530,0,0,0.00,0.00,3,N/A
912531,0,25,0.00,Infinity,3,37
912559,0,16,0.00,Infinity,1,18
912564,0,6,0.00,Infinity,11,N/A
912572,2,24,0.00,Infinity,26,N/A
912583,0,14,0.00,Infinity,2,18
912586,9,24,0.00,Infinity,16,38
912591,3,18,0.00,Infinity,8,21
912593,0,0,0.00,0.00,8,N/A
912597,3,27,0.00,Infinity,13,38
912602,0,0,0.00,0.00,5,N/A
912603,1,1,0.00,0.00,4,N/A
912610,0,9,0.00,Infinity,2,10
912629,5,18,0.00,Infinity,12,30
912640,0,0,0.00,0.00,8,N/A
912655,3,32,0.00,Infinity,18,36
912661,0,13,0.00,Infinity,14,N/A
912664,8,28,0.00,Infinity,28,30
912665,1,1,0.00,0.00,10,N/A
912693,1,1,0.00,0.00,4,N/A
912725,4,18,0.00,Infinity,21,N/A
912726,0,22,0.00,Infinity,2,39
912745,0,13,0.00,Infinity,3,54
912748,0,10,0.00,Infinity,10,23
912751,3,18,0.00,Infinity,9,19
912753,1,1,0.00,0.00,11,N/A
912766,5,30,0.00,Infinity,21,38
912771,5,16,0.00,Infinity,27,N/A
912784,2,25,0.00,Infinity,5,27
912786,0,0,0.00,0.00,8,N/A
912788,6,30,0.00,Infinity,18,39
912794,0,17,0.00,Infinity,4,35
912819,0,9,0.00,Infinity,13,N/A
912821,0,17,0.00,Infinity,8,21
912823,8,30,0.00,Infinity,15,36
912827,0,0,0.00,0.00,10,N/A
912831,0,10,0.00,Infinity,1,15
912843,1,26,0.00,Infinity,8,32
912846,0,0,0.00,0.00,21,N/A
912860,1,16,0.00,Infinity,2,18
912872,0,10,0.00,Infinity,2,15
912874,0,15,0.00,Infinity,7,28
912877,1,14,0.00,Infinity,3,21
912883,0,15,0.00,Infinity,10,18
912884,0,13,0.00,Infinity,17,N/A
912895,0,0,0.00,0.00,2,N/A
912904,0,18,0.00,Infinity,1,26
912907,0,14,0.00,Infinity,2,24
912909,0,14,0.00,Infinity,1,51
912929,0,15,0.00,Infinity,10,30
912940,3,3,0.00,0.00,8,N/A
912949,2,9,0.00,Infinity,15,N/A
912960,3,18,0.00,Infinity,36,N/A
912979,1,25,0.00,Infinity,9,26
912987,0,15,0.00,Infinity,14,33
912991,0,10,0.00,Infinity,21,N/A
913014,0,0,0.00,0.00,12,N/A
913019,6,6,0.00,0.00,10,N/A
913034,0,30,0.00,Infinity,10,32
913057,0,0,0.00,0.00,1,N/A
913060,5,19,0.00,Infinity,22,N/A
913065,2,10,0.00,Infinity,23,N/A
913068,1,16,0.00,Infinity,7,26
913087,0,25,0.00,Infinity,3,30
913091,0,0,0.00,0.00,11,N/A
913092,3,3,0.00,0.00,21,N/A
913093,0,0,0.00,0.00,2,N/A
913103,2,11,0.00,Infinity,20,N/A
913114,0,13,0.00,Infinity,3,23
913136,0,19,0.00,Infinity,1,32
913143,0,15,0.00,Infinity,15,21
913150,7,28,0.00,Infinity,8,46
913157,1,12,0.00,Infinity,4,15
913162,2,24,0.00,Infinity,7,28
913164,5,86,0.00,Infinity,6,92
913165,3,14,0.00,Infinity,19,N/A
913166,2,27,0.00,Infinity,13,37
913167,0,0,0.00,0.00,2,N/A
913185,0,15,0.00,Infinity,29,N/A
913187,0,0,0.00,0.00,1,N/A
913197,0,0,0.00,0.00,5,N/A
913214,0,0,0.00,0.00,3,N/A
913216,3,3,0.00,0.00,4,N/A
913241,4,4,0.00,0.00,22,N/A
913256,6,17,0.00,Infinity,32,N/A
913260,8,8,0.00,0.00,15,N/A
913261,1,17,0.00,Infinity,3,25
913270,0,12,0.00,Infinity,4,21
913291,4,4,0.00,0.00,12,N/A
913313,0,0,0.00,0.00,32,N/A
913371,4,10,0.00,Infinity,13,N/A
913388,2,2,0.00,0.00,19,N/A
913395,0,25,0.00,Infinity,2,48
913396,0,10,0.00,Infinity,22,N/A
913399,0,25,0.00,Infinity,20,34
913400,3,23,0.00,Infinity,7,32
913420,0,0,0.00,0.00,5,N/A
913424,1,8,0.00,Infinity,31,N/A
913430,0,0,0.00,0.00,3,N/A
913431,1,1,0.00,0.00,11,N/A
913439,0,0,0.00,0.00,11,N/A
913440,3,15,0.00,Infinity,16,N/A
913443,0,17,0.00,Infinity,1,25
913444,4,33,0.00,Infinity,14,36
913447,5,30,0.00,Infinity,24,31
913475,5,20,0.00,Infinity,10,41
913485,0,25,0.00,Infinity,45,N/A
913488,0,9,0.00,Infinity,1,13
913490,0,0,0.00,0.00,6,N/A
913508,3,18,0.00,Infinity,6,31
913535,4,4,0.00,0.00,29,N/A
913559,6,20,0.00,Infinity,21,N/A
913565,1,12,0.00,Infinity,2,17
913570,0,0,0.00,0.00,26,N/A
913575,1,16,0.00,Infinity,21,N/A
913637,2,2,0.00,0.00,4,N/A
913640,0,0,0.00,0.00,12,N/A
913657,0,29,0.00,Infinity,10,60
913679,4,4,0.00,0.00,18,N/A
913683,1,1,0.00,0.00,6,N/A
913687,6,20,0.00,Infinity,21,N/A
913699,0,11,0.00,Infinity,9,28
913702,0,15,0.00,Infinity,10,21
913713,0,15,0.00,Infinity,6,36
913714,0,14,0.00,Infinity,10,23
913749,2,19,0.00,Infinity,8,51
913764,3,9,0.00,Infinity,10,N/A
913766,0,23,0.00,Infinity,10,26
913771,4,14,0.00,Infinity,5,18
913772,1,26,0.00,Infinity,12,43
913776,0,15,0.00,Infinity,1,35
913779,1,22,0.00,Infinity,12,40
913783,0,0,0.00,0.00,20,N/A
913788,2,2,0.00,0.00,16,N/A
913797,0,0,0.00,0.00,2,N/A
913812,2,27,0.00,Infinity,8,34
913835,0,15,0.00,Infinity,6,26
913837,3,26,0.00,Infinity,8,37
913838,1,18,0.00,Infinity,19,N/A
913867,6,6,0.00,0.00,8,N/A
913870,1,10,0.00,Infinity,31,N/A
913875,3,20,0.00,Infinity,22,N/A
913877,0,12,0.00,Infinity,3,24
913879,3,28,0.00,Infinity,14,36
913907,0,20,0.00,Infinity,25,N/A
913911,1,1,0.00,0.00,28,N/A
913916,0,23,0.00,Infinity,9,27
913922,0,13,0.00,Infinity,26,N/A
913958,0,15,0.00,Infinity,7,22
913966,0,10,0.00,Infinity,28,N/A
913982,0,0,0.00,0.00,1,N/A
913986,1,19,0.00,Infinity,15,20
913996,5,17,0.00,Infinity,21,N/A
913999,0,14,0.00,Infinity,3,21
914003,3,10,0.00,Infinity,29,N/A
914009,5,5,0.00,0.00,6,N/A
914015,6,6,0.00,0.00,32,N/A
914019,0,16,0.00,Infinity,3,34
914020,0,25,0.00,Infinity,7,35
914028,6,29,0.00,Infinity,8,32
914029,4,31,0.00,Infinity,28,42
914058,0,17,0.00,Infinity,16,30
914081,0,11,0.00,Infinity,3,27
914103,1,16,0.00,Infinity,9,19
914111,0,0,0.00,0.00,9,N/A
914113,3,25,0.00,Infinity,11,93
914114,3,17,0.00,Infinity,4,43
914135,5,20,0.00,Infinity,14,26
914140,0,20,0.00,Infinity,5,28
914166,3,10,0.00,Infinity,20,N/A
914180,3,20,0.00,Infinity,5,31
914189,0,28,0.00,Infinity,35,N/A
914191,0,15,0.00,Infinity,11,16
914193,0,22,0.00,Infinity,2,27
914196,7,7,0.00,0.00,10,N/A
914214,0,15,0.00,Infinity,6,35
914221,3,3,0.00,0.00,12,N/A
914222,0,24,0.00,Infinity,9,28
914231,0,0,0.00,0.00,6,N/A
914236,0,15,0.00,Infinity,14,26
914269,0,25,0.00,Infinity,13,28
914274,4,19,0.00,Infinity,27,N/A
914277,0,14,0.00,Infinity,6,21
914299,3,26,0.00,Infinity,39,N/A
914302,0,0,0.00,0.00,28,N/A
914321,0,26,0.00,Infinity,1,27
914332,3,21,0.00,Infinity,45,N/A
914337,1,1,0.00,0.00,12,N/A
914358,3,3,0.00,0.00,9,N/A
914367,2,27,0.00,Infinity,7,34
914377,7,7,0.00,0.00,9,N/A
914380,0,13,0.00,Infinity,8,24
914391,3,18,0.00,Infinity,5,22
914419,6,21,0.00,Infinity,16,25
914423,1,16,0.00,Infinity,3,23
914431,0,14,0.00,Infinity,1,31
914435,1,1,0.00,0.00,15,N/A
914439,0,13,0.00,Infinity,19,N/A
914452,6,21,0.00,Infinity,8,36
914460,3,16,0.00,Infinity,15,28
914462,4,19,0.00,Infinity,28,N/A
914471,0,6,0.00,Infinity,33,N/A
914485,3,25,0.00,Infinity,8,27
914521,0,15,0.00,Infinity,4,63
914541,4,9,0.00,Infinity,20,N/A
914545,3,3,0.00,0.00,13,N/A
914549,0,15,0.00,Infinity,8,27
914566,0,12,0.00,Infinity,11,20
914581,3,25,0.00,Infinity,27,N/A
914588,0,0,0.00,0.00,5,N/A
914589,0,8,0.00,Infinity,3,39
914595,9,26,0.00,Infinity,34,N/A
914614,3,18,0.00,Infinity,19,N/A
914633,5,21,0.00,Infinity,6,31
914638,3,3,0.00,0.00,12,N/A
914646,0,11,0.00,Infinity,3,37
914648,0,15,0.00,Infinity,3,18
914651,3,18,0.00,Infinity,16,26
914665,0,0,0.00,0.00,1,N/A
914693,5,23,0.00,Infinity,39,N/A
914717,0,15,0.00,Infinity,12,18
914718,0,0,0.00,0.00,4,N/A
914728,9,32,0.00,Infinity,18,42
914732,2,2,0.00,0.00,11,N/A
914735,0,11,0.00,Infinity,17,N/A
914738,0,21,0.00,Infinity,40,N/A
914742,1,1,0.00,0.00,24,N/A
914761,6,13,0.00,Infinity,11,28
914765,3,3,0.00,0.00,15,N/A
914766,2,2,0.00,0.00,28,N/A
914768,3,18,0.00,Infinity,19,N/A
914775,4,20,0.00,Infinity,14,30
914779,0,0,0.00,0.00,1,N/A
914782,2,17,0.00,Infinity,23,N/A
914783,0,20,0.00,Infinity,7,32
914788,0,15,0.00,Infinity,4,17
914808,1,15,0.00,Infinity,27,N/A
914811,0,13,0.00,Infinity,1,37
914819,1,23,0.00,Infinity,4,50
914840,0,0,0.00,0.00,9,N/A
914852,2,15,0.00,Infinity,22,N/A
914858,0,14,0.00,Infinity,2,48
914863,0,0,0.00,0.00,3,N/A
914907,0,17,0.00,Infinity,32,N/A
914910,0,15,0.00,Infinity,6,17
914915,0,15,0.00,Infinity,9,23
914952,0,8,0.00,Infinity,1,18
914959,0,6,0.00,Infinity,2,26
914963,0,15,0.00,Infinity,5,20
914975,0,19,0.00,Infinity,7,20
914976,0,11,0.00,Infinity,2,18
914991,0,12,0.00,Infinity,2,18
914992,3,26,0.00,Infinity,6,31
914994,3,28,0.00,Infinity,13,30
914996,9,9,0.00,0.00,38,N/A
915010,3,26,0.00,Infinity,4,54
915021,1,8,0.00,Infinity,3,9
915027,3,24,0.00,Infinity,8,65
915036,0,22,0.00,Infinity,3,34
915042,5,27,0.00,Infinity,21,35
915046,4,18,0.00,Infinity,8,25
915051,3,17,0.00,Infinity,4,20
915085,0,31,0.00,Infinity,8,38
915086,0,7,0.00,Infinity,6,20
915089,0,20,0.00,Infinity,5,28
915095,2,2,0.00,0.00,8,N/A
915103,1,1,0.00,0.00,5,N/A
915104,0,12,0.00,Infinity,3,14
915109,6,6,0.00,0.00,16,N/A
915112,0,12,0.00,Infinity,28,N/A
915134,6,6,0.00,0.00,9,N/A
915160,6,6,0.00,0.00,10,N/A
915164,0,18,0.00,Infinity,6,25
915165,0,11,0.00,Infinity,15,N/A
915166,0,27,0.00,Infinity,14,56
915172,2,21,0.00,Infinity,6,23
915186,0,0,0.00,0.00,30,N/A
915191,1,12,0.00,Infinity,42,N/A
915197,1,10,0.00,Infinity,15,N/A
915216,2,2,0.00,0.00,9,N/A
915217,0,20,0.00,Infinity,5,23
915230,0,9,0.00,Infinity,2,15
915233,2,14,0.00,Infinity,4,23
915241,0,17,0.00,Infinity,1,22
915258,0,25,0.00,Infinity,2,28
915259,1,16,0.00,Infinity,14,17
915261,1,23,0.00,Infinity,4,26
915267,0,11,0.00,Infinity,18,N/A
915275,0,0,0.00,0.00,4,N/A
915303,1,12,0.00,Infinity,12,19
915310,0,25,0.00,Infinity,15,47
915337,2,2,0.00,0.00,4,N/A
915340,3,23,0.00,Infinity,21,63
915341,3,18,0.00,Infinity,21,N/A
915356,0,17,0.00,Infinity,13,18
915361,0,19,0.00,Infinity,10,31
915369,6,21,0.00,Infinity,20,48
915374,0,30,0.00,Infinity,5,39
915384,9,28,0.00,Infinity,22,35
915385,0,15,0.00,Infinity,7,19
915386,1,31,0.00,Infinity,32,N/A
915387,5,30,0.00,Infinity,6,53
915401,0,0,0.00,0.00,4,N/A
915409,7,32,0.00,Infinity,9,65
915416,3,3,0.00,0.00,8,N/A
915444,3,3,0.00,0.00,26,N/A
915460,0,21,0.00,Infinity,17,30
915468,0,14,0.00,Infinity,17,N/A
915476,6,11,0.00,Infinity,19,N/A
915479,0,0,0.00,0.00,7,N/A
915480,2,12,0.00,Infinity,12,27
915485,0,15,0.00,Infinity,32,N/A
915486,2,12,0.00,Infinity,4,29
915489,0,23,0.00,Infinity,1,27
915503,0,0,0.00,0.00,1,N/A
915530,0,15,0.00,Infinity,18,N/A
915544,0,0,0.00,0.00,2,N/A
915546,5,20,0.00,Infinity,16,50
915551,4,29,0.00,Infinity,37,N/A
915558,3,14,0.00,Infinity,6,16
915569,0,19,0.00,Infinity,5,28
915639,5,40,0.00,Infinity,10,46
915643,0,0,0.00,0.00,7,N/A
915645,0,5,0.00,Infinity,2,10
915649,5,25,0.00,Infinity,8,37
915650,0,0,0.00,0.00,1,N/A
915657,1,13,0.00,Infinity,3,49
915659,0,23,0.00,Infinity,24,N/A
915673,0,0,0.00,0.00,29,N/A
915688,0,7,0.00,Infinity,8,N/A
915691,0,15,0.00,Infinity,3,19
915694,1,17,0.00,Infinity,10,25
915699,2,23,0.00,Infinity,17,37
915708,1,1,0.00,0.00,4,N/A
915718,6,6,0.00,0.00,33,N/A
915731,0,0,0.00,0.00,1,N/A
915741,0,11,0.00,Infinity,4,13
915742,4,4,0.00,0.00,12,N/A
915743,0,20,0.00,Infinity,15,26
915749,0,0,0.00,0.00,4,N/A
915762,4,4,0.00,0.00,5,N/A
915773,3,18,0.00,Infinity,19,N/A
915775,5,10,0.00,Infinity,17,N/A
915788,9,22,0.00,Infinity,16,39
915797,0,0,0.00,0.00,2,N/A
915801,2,16,0.00,Infinity,6,24
915808,3,22,0.00,Infinity,12,23
915810,4,19,0.00,Infinity,15,26
915839,5,17,0.00,Infinity,13,28
915845,0,20,0.00,Infinity,7,23
915854,6,18,0.00,Infinity,7,20
915856,0,15,0.00,Infinity,13,20
915863,0,0,0.00,0.00,1,N/A
915883,0,15,0.00,Infinity,9,31
915885,3,22,0.00,Infinity,15,44
915893,0,17,0.00,Infinity,3,25
915910,2,15,0.00,Infinity,29,N/A
915916,0,14,0.00,Infinity,27,N/A
915932,2,15,0.00,Infinity,4,16
915947,3,3,0.00,0.00,45,N/A
915949,1,25,0.00,Infinity,2,35
915950,0,19,0.00,Infinity,15,26
915964,0,12,0.00,Infinity,2,16
915971,3,10,0.00,Infinity,16,N/A
915984,6,14,0.00,Infinity,7,17
916000,0,0,0.00,0.00,11,N/A
916023,0,12,0.00,Infinity,25,N/A
916046,2,17,0.00,Infinity,15,37
916047,3,23,0.00,Infinity,6,25
916051,2,18,0.00,Infinity,11,49
916064,0,25,0.00,Infinity,31,N/A
916068,0,24,0.00,Infinity,11,39
916070,0,0,0.00,0.00,4,N/A
916073,0,39,0.00,Infinity,10,46
916118,0,0,0.00,0.00,3,N/A
916131,0,24,0.00,Infinity,20,31
916132,0,0,0.00,0.00,18,N/A
916136,3,28,0.00,Infinity,7,29
916156,3,3,0.00,0.00,9,N/A
916163,7,22,0.00,Infinity,14,23
916164,0,7,0.00,Infinity,10,N/A
916173,0,0,0.00,0.00,19,N/A
916187,0,0,0.00,0.00,17,N/A
916189,6,21,0.00,Infinity,29,N/A
916195,2,14,0.00,Infinity,17,N/A
916199,6,31,0.00,Infinity,17,33
916202,0,12,0.00,Infinity,2,15
916213,1,24,0.00,Infinity,13,29
916232,0,11,0.00,Infinity,25,N/A
916243,1,1,0.00,0.00,5,N/A
916248,0,24,0.00,Infinity,10,28
916257,3,3,0.00,0.00,4,N/A
916270,0,0,0.00,0.00,11,N/A
916274,0,20,0.00,Infinity,1,21
916280,0,25,0.00,Infinity,5,32
916291,2,14,0.00,Infinity,6,38
916319,1,28,0.00,Infinity,11,32
916350,0,0,0.00,0.00,11,N/A
916362,1,7,0.00,Infinity,7,8
916368,0,11,0.00,Infinity,72,N/A
916371,4,30,0.00,Infinity,6,33
916376,1,13,0.00,Infinity,17,N/A
916379,0,10,0.00,Infinity,1,19
916390,3,8,0.00,Infinity,36,N/A
916423,2,27,0.00,Infinity,18,36
916424,1,29,0.00,Infinity,19,38
916428,3,14,0.00,Infinity,4,27
916453,0,15,0.00,Infinity,1,16
916457,0,0,0.00,0.00,9,N/A
916467,0,23,0.00,Infinity,7,24
916474,0,0,0.00,0.00,18,N/A
916492,2,17,0.00,Infinity,5,21
916504,1,1,0.00,0.00,24,N/A
916512,3,3,0.00,0.00,23,N/A
916517,3,32,0.00,Infinity,39,N/A
916520,0,15,0.00,Infinity,19,N/A
916525,0,13,0.00,Infinity,16,N/A
916541,6,6,0.00,0.00,7,N/A
916547,2,15,0.00,Infinity,5,18
916554,0,6,0.00,Infinity,10,N/A
916572,2,2,0.00,0.00,10,N/A
916574,0,15,0.00,Infinity,8,18
916584,0,0,0.00,0.00,10,N/A
916585,0,5,0.00,Infinity,16,N/A
916601,3,24,0.00,Infinity,14,25
916607,3,21,0.00,Infinity,14,32
916611,0,24,0.00,Infinity,1,25
916620,8,8,0.00,0.00,11,N/A
916622,3,3,0.00,0.00,33,N/A
916623,1,13,0.00,Infinity,20,N/A
916626,2,14,0.00,Infinity,11,40
916638,0,20,0.00,Infinity,4,21
916650,3,13,0.00,Infinity,10,23
916663,4,13,0.00,Infinity,8,21
916680,0,9,0.00,Infinity,43,N/A
916688,7,16,0.00,Infinity,12,64
916698,0,0,0.00,0.00,5,N/A
916711,3,21,0.00,Infinity,13,25
916713,5,20,0.00,Infinity,10,51
916749,0,22,0.00,Infinity,5,32
916757,0,15,0.00,Infinity,44,N/A
916774,0,23,0.00,Infinity,2,44
916775,5,20,0.00,Infinity,23,N/A
916780,0,0,0.00,0.00,8,N/A
916787,0,0,0.00,0.00,7,N/A
916789,0,9,0.00,Infinity,4,17
916794,0,16,0.00,Infinity,20,N/A
916804,1,15,0.00,Infinity,14,35
916820,0,21,0.00,Infinity,22,N/A
916826,0,0,0.00,0.00,13,N/A
916837,6,27,0.00,Infinity,13,33
916842,1,25,0.00,Infinity,35,N/A
916864,4,4,0.00,0.00,6,N/A
916902,0,14,0.00,Infinity,3,27
916906,2,21,0.00,Infinity,11,39
916907,7,24,0.00,Infinity,14,31
916941,0,24,0.00,Infinity,1,30
916950,1,31,0.00,Infinity,23,35
916955,1,22,0.00,Infinity,2,41
916973,3,21,0.00,Infinity,4,27
916981,0,20,0.00,Infinity,13,23
916993,1,13,0.00,Infinity,22,N/A
917000,0,5,0.00,Infinity,1,9
917012,3,8,0.00,Infinity,14,N/A
917020,2,8,0.00,Infinity,14,N/A
917042,3,3,0.00,0.00,8,N/A
917048,0,15,0.00,Infinity,5,23
917057,4,18,0.00,Infinity,14,38
917060,0,15,0.00,Infinity,8,22
917068,0,16,0.00,Infinity,7,22
917070,1,1,0.00,0.00,9,N/A
917082,8,25,0.00,Infinity,15,56
917088,4,4,0.00,0.00,19,N/A
917102,0,18,0.00,Infinity,10,21
